0 0.973333 0.976667 0.973333 0.983333 0.98 0.98 0.98 0.966667 0.976667 0.98 0.966667 0.98 0.973333 0.983333 0.983333 0.976667 0.97 0.98 0.99 0.976667 0.99 0.99 0.99 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0.956667 0.973333 0.98 0.973333 0.963333 0.983333 0.976667 0.98 0.98 0.97 0.966667 0.97 0.98 0.97 0.966667 0.973333 0.99 0.983333 0.973333 0.983333 0.986667 0.99 0.993333 0.993333 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0.976667 0.98 0.966667 0.986667 0.963333 0.98 0.986667 0.983333 0.973333 0.963333 0.98 0.966667 0.973333 0.986667 0.98 0.98 0.99 0.976667 0.986667 0.976667 0.983333 0.996667 0.993333 0.993333 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0.99 0.98 0.97 0.973333 0.983333 0.983333 0.966667 0.98 0.973333 0.96 0.966667 0.98 0.97 0.976667 0.986667 0.97 0.983333 0.98 0.99 0.983333 0.993333 0.99 0.993333 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0.99 0.983333 0.973333 0.98 0.98 0.98 0.98 0.976667 0.983333 0.983333 0.983333 0.96 0.966667 0.983333 0.983333 0.983333 0.983333 0.98 0.976667 0.996667 0.976667 0.99 0.996667 0.996667 0.993333 0.996667 0.996667 0.996667 0.996667 0 
0 0.976667 0.976667 0.983333 0.983333 0.986667 0.986667 0.983333 0.99 0.963333 0.973333 0.996667 0.986667 0.976667 0.986667 0.986667 0.996667 0.98 0.983333 0.99 0.99 0.993333 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0.986667 0.983333 0.993333 0.986667 0.986667 0.98 0.983333 0.983333 0.986667 0.98 0.993333 0.97 0.99 0.99 0.99 0.986667 0.973333 0.99 0.99 0.983333 0.993333 0.986667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0.986667 0.983333 0.99 0.986667 0.983333 0.986667 0.97 0.996667 0.99 0.98 0.976667 0.983333 0.993333 0.986667 0.98 0.986667 0.993333 0.983333 0.976667 0.993333 0.99 0.99 0.993333 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0.996667 0.983333 0.986667 0.986667 0.993333 0.98 0.993333 0.986667 0.98 0.99 0.98 0.996667 0.983333 0.99 0.99 0.98 0.986667 0.983333 0.983333 0.993333 0.993333 0.993333 0.99 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0.99 0.986667 0.986667 0.993333 0.993333 0.983333 0.996667 0.993333 0.986667 0.993333 0.993333 0.99 0.986667 0.983333 0.993333 0.993333 0.983333 0.993333 0.983333 0.99 0.993333 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0.986667 0.983333 0.996667 0.993333 0.986667 0.98 0.986667 0.993333 0.993333 0.99 0.99 0.996667 0.996667 0.996667 0.98 0.99 0.996667 0.996667 0.993333 0.993333 0.993333 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0.99 0.99 0.996667 0.996667 0.993333 0.99 0.986667 0.996667 0.996667 0.986667 0.993333 0.996667 0.99 0.996667 0.993333 0.996667 0.996667 0.996667 0.99 0.99 0.993333 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0.993333 0.99 0.993333 0.993333 0.993333 0.993333 0.993333 0.996667 0.99 0.996667 0.996667 0.993333 0.993333 0.996667 0.993333 0.993333 0.993333 0.996667 0.993333 0.996667 0.99 0.993333 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0.996667 0.993333 0.993333 0.99 0.993333 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.993333 0.996667 0.996667 0.996667 0.993333 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0.996667 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
